forecast_id,valid_date,region_id,region_name,latitude,longitude,lead_time_days,rain_forecast,temp_forecast,mslp_forecast,rh_forecast,wind_forecast,cape_forecast,ensemble_spread,synoptic_regime
FC_0000575,2021-03-17,CI,Central India,23.66,78.49,8,15.26,23.32,1010.59,38.9,9.56,623.5,13.03,fair_weather
FC_0000576,2021-09-22,NW,Northwest India,24.16,73.2,2,0.0,32.72,1011.38,55.59,4.18,355.4,5.73,normal_monsoon
FC_0000577,2022-03-31,SP,Southern Peninsula,15.87,77.88,1,0.0,25.55,1008.13,50.31,6.63,419.9,7.86,fair_weather
FC_0000578,2022-12-19,WG,Western Ghats & West Coast,10.19,72.6,9,16.7,26.11,1005.34,62.7,0.5,933.1,13.02,post_monsoon
FC_0000579,2023-01-05,WG,Western Ghats & West Coast,12.26,76.63,2,2.54,28.58,1014.57,60.64,7.14,383.2,4.5,fair_weather
FC_0000580,2024-11-08,NE,East & Northeast India,29.47,96.34,7,27.69,35.23,1012.56,61.72,0.5,1310.4,12.95,post_monsoon
FC_0000581,2023-05-01,EC,Bay of Bengal & East Coast,19.02,85.02,7,68.76,29.89,1013.17,65.27,4.94,1058.8,24.7,pre_monsoon
FC_0000582,2024-10-22,NE,East & Northeast India,26.02,91.47,1,9.65,31.42,1009.91,50.69,5.52,834.0,3.53,post_monsoon
FC_0000583,2021-05-24,WG,Western Ghats & West Coast,16.48,74.38,10,0.0,31.94,1007.6,39.78,9.69,429.9,40.08,pre_monsoon
FC_0000584,2023-06-04,WG,Western Ghats & West Coast,16.03,73.05,1,2.93,28.17,1008.22,43.51,6.72,454.8,5.02,normal_monsoon
FC_0000585,2023-12-29,EC,Bay of Bengal & East Coast,13.92,87.52,7,12.48,21.93,1005.07,47.67,4.91,568.5,11.92,post_monsoon
FC_0000586,2024-01-28,CI,Central India,25.23,79.39,6,4.98,23.24,1015.16,56.7,2.89,154.2,11.14,fair_weather
FC_0000587,2022-01-31,EC,Bay of Bengal & East Coast,11.35,88.34,4,0.0,33.83,1011.02,35.36,6.28,320.9,6.82,fair_weather
FC_0000588,2023-11-15,SP,Southern Peninsula,13.62,77.28,3,1.34,32.55,1011.96,70.46,2.92,417.5,6.45,post_monsoon
FC_0000589,2023-08-06,NE,East & Northeast India,26.09,90.16,5,29.43,45.06,1000.49,81.26,5.15,2913.8,24.27,active_break_monsoon
FC_0000590,2023-06-10,CI,Central India,21.72,82.87,5,160.27,30.14,997.18,89.34,27.23,3726.8,9.6,monsoon_depression
FC_0000591,2024-03-20,NE,East & Northeast India,22.37,86.24,3,8.12,21.57,1011.97,58.23,4.03,50.0,5.64,fair_weather
FC_0000592,2024-03-13,EC,Bay of Bengal & East Coast,11.03,82.83,6,122.54,30.74,1012.07,70.5,4.7,166.7,27.8,fair_weather
FC_0000593,2022-07-23,CI,Central India,19.18,76.2,3,67.7,26.05,989.19,89.02,18.61,2991.4,5.88,monsoon_depression
FC_0000594,2023-11-29,EC,Bay of Bengal & East Coast,11.12,82.04,4,0.23,25.87,1008.96,44.88,7.49,126.1,8.15,post_monsoon
FC_0000595,2021-04-19,SP,Southern Peninsula,10.66,75.17,3,8.01,25.58,1005.63,66.21,8.39,387.8,8.66,pre_monsoon
FC_0000596,2023-12-02,NW,Northwest India,31.9,73.69,6,11.0,14.11,1010.92,71.29,8.11,854.0,9.41,western_disturbance
FC_0000597,2024-04-24,WG,Western Ghats & West Coast,9.16,75.18,9,0.0,32.06,1012.62,72.79,2.08,1274.9,13.38,pre_monsoon
FC_0000598,2023-07-24,CI,Central India,25.99,83.44,3,0.0,27.59,1010.66,50.85,7.07,1622.4,7.43,normal_monsoon
FC_0000599,2022-02-02,WG,Western Ghats & West Coast,8.03,76.08,1,4.91,28.42,1008.96,49.51,1.51,587.6,6.8,fair_weather
FC_0000600,2024-05-31,NW,Northwest India,28.6,68.64,7,29.59,21.57,1010.13,47.97,0.5,191.6,11.05,pre_monsoon
FC_0000601,2022-09-26,CI,Central India,20.37,77.22,5,0.0,33.68,1016.24,44.88,0.5,699.5,21.15,normal_monsoon
FC_0000602,2024-03-02,WG,Western Ghats & West Coast,14.28,75.47,4,0.4,25.56,1013.67,53.47,0.85,83.7,7.03,fair_weather
FC_0000603,2024-04-01,WG,Western Ghats & West Coast,16.99,73.61,3,0.0,22.63,1006.54,55.32,3.84,822.9,5.74,pre_monsoon
FC_0000604,2024-05-23,CI,Central India,20.57,77.08,7,23.43,20.48,1012.81,73.41,7.84,1418.1,10.7,pre_monsoon
FC_0000605,2023-01-03,WG,Western Ghats & West Coast,12.35,77.0,2,18.49,27.17,1007.37,54.52,2.45,2110.4,5.92,fair_weather
FC_0000606,2021-08-23,WG,Western Ghats & West Coast,17.34,76.89,4,0.0,25.85,1010.27,81.72,0.5,588.9,7.27,normal_monsoon
FC_0000607,2022-10-20,CI,Central India,23.54,78.06,2,0.0,28.06,1013.26,45.02,5.66,675.0,13.47,post_monsoon
FC_0000608,2023-01-21,WG,Western Ghats & West Coast,12.68,74.7,10,35.25,28.84,1018.82,45.6,0.5,1523.6,14.44,fair_weather
FC_0000609,2022-08-11,WG,Western Ghats & West Coast,13.0,76.23,8,0.0,23.68,1006.72,72.73,0.5,789.7,12.35,normal_monsoon
FC_0000610,2023-10-30,NE,East & Northeast India,24.95,88.55,3,13.57,32.77,1012.4,43.65,8.66,755.4,6.88,post_monsoon
FC_0000611,2024-01-03,SP,Southern Peninsula,14.2,79.7,5,17.1,30.07,1009.86,50.76,6.69,50.0,8.91,fair_weather
FC_0000612,2023-08-12,NE,East & Northeast India,24.57,93.01,4,0.2,25.05,1012.6,68.86,5.31,551.7,7.8,normal_monsoon
FC_0000613,2022-05-07,NW,Northwest India,24.76,73.29,5,0.0,43.17,1003.91,38.42,5.2,999.8,8.1,heat_wave
FC_0000614,2023-07-02,NE,East & Northeast India,21.38,85.35,4,36.3,21.14,1008.19,44.42,8.07,399.4,19.24,normal_monsoon
FC_0000615,2024-06-30,NE,East & Northeast India,26.21,88.64,8,13.8,14.94,1006.54,15.65,11.98,988.2,11.97,normal_monsoon
FC_0000616,2024-06-07,NW,Northwest India,33.65,76.96,6,1.72,25.98,1013.72,49.42,9.33,749.0,9.23,normal_monsoon
FC_0000617,2024-04-12,WG,Western Ghats & West Coast,9.67,75.76,1,10.0,27.26,1010.1,55.85,8.53,746.9,4.13,pre_monsoon
FC_0000618,2024-04-06,WG,Western Ghats & West Coast,14.17,73.0,5,0.0,28.21,1011.19,45.07,2.58,964.2,8.16,pre_monsoon
FC_0000619,2021-06-19,NE,East & Northeast India,26.54,92.31,1,3.4,24.73,1012.24,77.15,3.66,1186.7,4.6,normal_monsoon
FC_0000620,2024-11-17,NW,Northwest India,30.7,77.26,3,0.0,33.2,1018.88,61.22,5.49,680.5,7.14,post_monsoon
FC_0000621,2023-08-04,WG,Western Ghats & West Coast,14.25,76.96,6,44.55,21.11,1009.36,100.0,4.73,2235.9,23.01,heavy_rainfall
FC_0000622,2023-03-06,EC,Bay of Bengal & East Coast,16.6,81.04,9,0.0,30.29,1007.11,70.63,7.07,266.8,12.88,fair_weather
FC_0000623,2022-09-26,CI,Central India,21.76,75.82,3,72.12,28.32,999.03,95.63,20.73,2113.2,6.2,monsoon_depression
FC_0000624,2024-05-02,CI,Central India,22.78,80.93,4,0.0,48.61,1000.81,15.53,11.55,1011.6,7.12,heat_wave
FC_0000625,2021-01-29,SP,Southern Peninsula,11.75,75.54,10,14.43,28.53,1012.81,11.35,7.72,2359.2,15.36,fair_weather
FC_0000626,2024-04-03,CI,Central India,21.75,74.81,1,7.38,26.75,1012.16,36.63,6.13,363.7,6.28,pre_monsoon
FC_0000627,2024-12-16,NE,East & Northeast India,26.8,94.48,10,93.26,11.23,1009.04,52.51,0.5,50.0,34.36,post_monsoon
FC_0000628,2021-12-05,CI,Central India,25.7,75.49,2,10.24,26.27,1012.58,60.72,7.38,693.3,4.68,post_monsoon
FC_0000629,2024-10-20,CI,Central India,22.26,79.68,7,0.0,30.97,1013.79,48.31,1.14,536.8,36.37,post_monsoon
FC_0000630,2024-09-27,EC,Bay of Bengal & East Coast,21.15,85.65,8,7.34,26.23,1008.64,77.61,0.5,4076.6,25.23,monsoon_depression
FC_0000631,2022-05-15,WG,Western Ghats & West Coast,9.75,74.46,1,8.14,32.25,1007.76,56.85,8.22,519.4,4.48,pre_monsoon
FC_0000632,2022-05-26,EC,Bay of Bengal & East Coast,18.2,86.3,9,89.85,50.86,1009.09,74.56,0.5,1554.2,24.6,pre_monsoon
FC_0000633,2024-09-12,NE,East & Northeast India,28.34,87.17,6,25.75,27.86,1009.96,57.65,7.56,1005.4,12.19,normal_monsoon
FC_0000634,2021-08-05,CI,Central India,25.61,74.59,1,13.63,25.97,1010.52,70.52,8.46,868.1,4.02,normal_monsoon
FC_0000635,2024-08-17,WG,Western Ghats & West Coast,19.81,76.36,4,0.0,18.0,1010.78,61.48,8.25,1385.5,21.44,normal_monsoon
FC_0000636,2024-03-01,SP,Southern Peninsula,13.28,79.04,4,8.58,24.4,1016.1,58.75,2.93,248.1,10.1,fair_weather
FC_0000637,2023-12-30,SP,Southern Peninsula,8.58,75.23,7,59.25,27.98,981.24,82.13,9.66,3445.4,29.02,cyclone
FC_0000638,2024-06-29,CI,Central India,18.81,74.87,1,69.72,29.19,998.94,97.1,12.32,2076.5,11.52,monsoon_depression
FC_0000639,2024-12-09,CI,Central India,22.38,76.15,10,0.0,24.47,1021.38,72.3,0.5,1411.7,17.27,post_monsoon
FC_0000640,2022-03-21,SP,Southern Peninsula,14.88,77.45,9,7.64,27.87,1012.33,51.42,12.14,1616.4,14.99,fair_weather
FC_0000641,2023-05-26,SP,Southern Peninsula,13.56,78.59,1,2.55,25.55,1015.76,59.95,2.08,379.9,3.97,pre_monsoon
FC_0000642,2024-04-20,NE,East & Northeast India,23.72,87.92,10,0.0,59.48,1007.9,40.2,4.44,1435.5,37.31,pre_monsoon
FC_0000643,2021-06-16,CI,Central India,20.74,81.97,3,0.0,25.37,1011.98,54.75,5.05,1040.2,10.5,normal_monsoon
FC_0000644,2021-04-01,SP,Southern Peninsula,12.69,76.39,1,27.55,23.17,1006.43,57.49,3.84,975.4,11.66,pre_monsoon
FC_0000645,2022-12-15,NW,Northwest India,34.63,68.55,1,15.78,32.05,1012.85,52.91,7.61,601.4,5.07,post_monsoon
FC_0000646,2021-02-08,SP,Southern Peninsula,13.59,77.42,4,3.75,29.19,1015.71,54.74,6.22,440.9,7.97,fair_weather
FC_0000647,2024-02-24,WG,Western Ghats & West Coast,16.78,76.67,2,10.5,24.01,1010.14,71.79,5.45,770.2,6.87,fair_weather
FC_0000648,2021-06-22,WG,Western Ghats & West Coast,17.0,74.49,9,116.34,25.16,1003.33,100.0,17.79,2577.4,13.26,heavy_rainfall
FC_0000649,2022-10-15,NW,Northwest India,25.96,76.06,1,12.49,26.19,1008.39,74.87,5.01,114.1,4.21,post_monsoon
FC_0000650,2023-01-24,NE,East & Northeast India,24.92,85.9,3,6.92,21.56,1005.56,42.17,4.43,342.1,7.04,fair_weather
FC_0000651,2024-05-28,CI,Central India,23.75,76.92,2,32.34,36.37,1018.47,35.18,2.9,1434.9,11.82,pre_monsoon
FC_0000652,2023-12-18,CI,Central India,18.39,83.03,1,4.13,29.05,1009.83,74.91,6.17,694.8,4.87,post_monsoon
FC_0000653,2022-04-21,SP,Southern Peninsula,11.86,76.55,9,20.4,18.48,1022.11,54.25,3.2,50.0,14.81,pre_monsoon
FC_0000654,2022-04-01,WG,Western Ghats & West Coast,16.6,76.49,5,0.0,28.22,1014.31,81.32,9.41,704.7,8.39,pre_monsoon
FC_0000655,2023-04-09,NE,East & Northeast India,21.0,93.25,6,0.0,34.55,1015.67,68.24,11.19,945.2,15.66,pre_monsoon
FC_0000656,2023-06-14,NE,East & Northeast India,27.52,87.52,8,27.89,21.01,1012.8,35.81,1.37,1650.2,13.06,normal_monsoon
FC_0000657,2024-10-16,NE,East & Northeast India,25.16,86.07,7,3.31,21.37,1013.34,62.87,5.6,136.3,12.32,post_monsoon
FC_0000658,2023-10-22,SP,Southern Peninsula,13.97,79.66,7,79.75,27.02,972.79,85.8,29.41,2580.8,11.22,cyclone
FC_0000659,2022-01-22,CI,Central India,18.87,82.16,9,0.0,30.4,1011.89,92.8,0.5,627.8,15.03,fair_weather
FC_0000660,2021-12-14,NE,East & Northeast India,27.56,89.16,3,50.19,11.87,1009.45,81.9,3.77,1213.7,14.67,post_monsoon
FC_0000661,2021-07-09,SP,Southern Peninsula,13.52,75.0,10,0.0,44.41,1005.14,52.27,6.55,956.1,47.91,normal_monsoon
FC_0000662,2022-05-20,SP,Southern Peninsula,15.45,78.03,8,20.08,18.58,1014.99,67.36,0.5,1108.0,11.96,pre_monsoon
FC_0000663,2024-04-29,NW,Northwest India,32.06,74.65,6,0.0,20.16,1004.29,50.45,9.88,1153.6,26.87,pre_monsoon
FC_0000664,2024-10-24,EC,Bay of Bengal & East Coast,17.18,87.71,8,0.0,18.14,1009.52,50.21,5.0,1147.1,39.68,post_monsoon
FC_0000665,2024-12-03,NE,East & Northeast India,26.18,95.89,4,2.32,27.66,1009.71,47.94,11.85,50.0,8.76,post_monsoon
FC_0000666,2023-04-04,EC,Bay of Bengal & East Coast,17.41,81.54,1,7.39,22.17,1011.36,62.91,4.81,618.3,3.26,pre_monsoon
FC_0000667,2023-07-18,CI,Central India,25.31,80.82,3,5.1,29.34,994.82,99.48,2.62,3530.0,19.75,monsoon_depression
FC_0000668,2023-07-23,SP,Southern Peninsula,13.59,80.42,10,0.0,29.88,1021.32,46.03,6.16,1186.8,32.22,normal_monsoon
FC_0000669,2024-02-15,NE,East & Northeast India,21.64,90.14,3,18.34,24.92,1013.18,73.11,7.16,820.8,5.86,fair_weather
FC_0000670,2021-05-14,WG,Western Ghats & West Coast,10.87,75.34,1,2.62,25.17,1014.18,46.07,3.25,434.1,6.5,pre_monsoon
FC_0000671,2021-02-27,CI,Central India,24.45,83.66,5,17.17,5.09,1011.93,53.87,0.5,268.3,25.87,fair_weather
FC_0000672,2022-11-16,NW,Northwest India,29.91,75.86,6,54.74,16.05,1012.43,74.67,10.76,590.9,18.15,western_disturbance
FC_0000673,2022-11-03,NW,Northwest India,35.92,74.83,9,83.5,13.76,1012.28,85.39,23.5,601.1,13.81,western_disturbance
FC_0000674,2021-06-22,EC,Bay of Bengal & East Coast,13.67,85.47,8,0.0,38.67,1006.63,64.84,0.5,656.5,30.44,normal_monsoon
FC_0000675,2023-03-26,SP,Southern Peninsula,15.76,80.43,4,6.01,20.2,1009.04,89.55,7.32,1150.9,7.52,fair_weather
FC_0000676,2024-03-18,EC,Bay of Bengal & East Coast,18.07,87.98,6,19.93,25.86,1015.61,70.89,8.43,507.8,9.84,fair_weather
FC_0000677,2021-03-21,WG,Western Ghats & West Coast,10.4,73.61,3,6.49,21.93,1009.42,65.69,2.7,1195.7,6.07,fair_weather
FC_0000678,2023-06-05,WG,Western Ghats & West Coast,19.43,73.11,1,43.19,27.37,1012.32,91.97,7.19,2663.6,9.07,heavy_rainfall
FC_0000679,2024-05-21,NW,Northwest India,26.48,72.21,9,16.19,26.11,1018.73,46.8,3.3,2102.2,13.73,pre_monsoon
FC_0000680,2021-07-22,NE,East & Northeast India,26.01,92.25,8,0.0,25.11,1002.76,76.9,9.87,2058.7,13.61,normal_monsoon
FC_0000681,2023-02-03,NW,Northwest India,27.8,77.21,6,0.0,21.75,1007.99,74.58,4.39,1165.8,10.21,fair_weather
FC_0000682,2024-06-06,NW,Northwest India,35.9,71.92,3,11.65,31.79,1010.31,82.24,7.71,2293.0,6.09,active_break_monsoon
FC_0000683,2024-06-04,WG,Western Ghats & West Coast,13.21,75.66,5,0.0,27.73,1010.24,33.03,10.66,1345.3,10.1,normal_monsoon
FC_0000684,2024-11-26,EC,Bay of Bengal & East Coast,18.29,83.44,9,15.52,32.53,1000.81,82.44,0.5,370.4,13.92,post_monsoon
FC_0000685,2021-02-16,WG,Western Ghats & West Coast,12.97,74.07,7,25.61,24.17,1014.89,61.01,9.91,50.0,13.05,fair_weather
FC_0000686,2024-06-10,SP,Southern Peninsula,9.88,77.52,2,8.35,23.94,1010.5,70.1,5.51,359.2,5.96,normal_monsoon
FC_0000687,2024-08-21,WG,Western Ghats & West Coast,16.24,75.84,6,27.65,20.31,1010.54,54.38,4.5,591.9,11.22,normal_monsoon
FC_0000688,2024-03-12,WG,Western Ghats & West Coast,17.35,74.19,9,0.0,32.69,1008.77,61.3,0.5,217.6,16.82,fair_weather
FC_0000689,2024-12-09,NW,Northwest India,33.94,68.07,10,51.09,15.52,1015.88,67.12,8.7,1011.5,27.95,western_disturbance
FC_0000690,2024-10-28,NE,East & Northeast India,25.05,94.53,1,0.0,19.35,1010.85,67.65,5.58,1142.5,10.11,post_monsoon
FC_0000691,2024-07-06,NW,Northwest India,32.19,72.74,5,6.43,36.27,1007.59,68.94,7.15,2393.5,9.39,active_break_monsoon
FC_0000692,2022-10-18,CI,Central India,23.16,83.07,9,0.0,29.77,999.65,70.33,8.43,1802.6,13.12,post_monsoon
FC_0000693,2022-04-16,WG,Western Ghats & West Coast,14.8,76.1,3,3.37,26.79,1011.56,60.66,4.2,50.0,5.84,pre_monsoon
FC_0000694,2023-08-29,WG,Western Ghats & West Coast,19.77,75.68,3,26.97,28.93,1011.3,100.0,0.5,3205.0,15.3,heavy_rainfall
FC_0000695,2023-11-02,CI,Central India,22.59,74.37,10,0.0,20.66,1001.62,54.72,6.63,2510.4,43.71,post_monsoon
FC_0000696,2024-09-15,WG,Western Ghats & West Coast,12.49,75.04,9,35.46,29.06,1013.97,89.32,4.0,2880.6,13.67,normal_monsoon
FC_0000697,2023-01-06,WG,Western Ghats & West Coast,17.57,74.47,3,0.0,20.47,1010.32,45.78,5.15,50.0,15.98,fair_weather
FC_0000698,2023-02-23,SP,Southern Peninsula,15.68,76.49,9,28.0,27.5,1004.2,46.91,0.58,1324.4,14.6,fair_weather
FC_0000699,2023-08-26,WG,Western Ghats & West Coast,16.93,74.39,10,165.06,32.64,1011.05,40.48,16.14,916.6,25.84,normal_monsoon
FC_0000700,2021-12-24,CI,Central India,21.89,82.03,3,10.51,32.83,1006.49,24.23,7.2,670.3,6.24,post_monsoon
FC_0000701,2023-08-30,NW,Northwest India,27.85,68.97,8,0.0,21.92,1009.88,68.76,4.85,1356.6,12.98,normal_monsoon
FC_0000702,2024-12-02,WG,Western Ghats & West Coast,14.24,74.88,10,34.5,-11.1,1013.52,97.55,2.13,2092.1,32.47,post_monsoon
FC_0000703,2022-10-30,NE,East & Northeast India,27.78,96.62,9,0.0,36.41,1013.58,41.78,2.79,659.5,43.62,post_monsoon
FC_0000704,2022-01-08,CI,Central India,18.44,79.92,3,0.0,24.44,1019.07,69.03,6.23,1021.3,5.6,fair_weather
FC_0000705,2023-10-29,EC,Bay of Bengal & East Coast,18.49,88.87,1,21.73,22.93,1009.1,60.98,5.04,1010.8,4.78,post_monsoon
FC_0000706,2024-02-20,SP,Southern Peninsula,15.54,78.92,9,0.0,36.27,1009.17,87.13,1.49,50.0,13.1,fair_weather
FC_0000707,2024-10-03,CI,Central India,22.17,75.62,7,0.0,18.79,1009.21,33.27,0.68,1671.8,29.8,post_monsoon
FC_0000708,2022-11-07,NW,Northwest India,28.99,73.85,6,10.38,33.92,1012.31,22.12,6.65,463.5,11.16,post_monsoon
FC_0000709,2021-03-31,CI,Central India,23.8,80.35,4,0.0,21.26,1010.8,47.05,1.35,999.2,17.98,fair_weather
FC_0000710,2022-11-29,EC,Bay of Bengal & East Coast,18.86,83.86,5,455.33,26.09,989.23,90.05,19.2,4378.9,20.17,cyclone
FC_0000711,2024-09-01,SP,Southern Peninsula,13.82,75.79,7,64.7,32.11,1004.32,61.79,13.97,3037.3,11.0,active_break_monsoon
FC_0000712,2024-04-16,NE,East & Northeast India,22.38,86.95,9,4.99,31.78,1009.88,71.95,18.86,272.2,13.24,pre_monsoon
FC_0000713,2022-06-24,EC,Bay of Bengal & East Coast,20.8,80.68,6,20.96,26.32,1010.53,89.38,8.46,1518.3,11.62,normal_monsoon
FC_0000714,2023-01-02,CI,Central India,24.41,76.34,4,67.26,33.66,1014.83,55.65,7.78,935.5,23.98,fair_weather
FC_0000715,2023-05-19,EC,Bay of Bengal & East Coast,16.15,88.24,4,108.89,23.94,971.03,87.17,53.98,2911.6,8.13,cyclone
FC_0000716,2021-02-10,CI,Central India,22.69,76.1,10,0.0,28.45,1009.55,70.41,3.15,862.6,40.91,fair_weather
FC_0000717,2023-01-10,NE,East & Northeast India,23.41,96.05,3,0.0,26.09,1012.98,73.69,4.4,712.4,13.66,fair_weather
FC_0000718,2022-05-17,NE,East & Northeast India,24.63,92.04,2,0.0,26.47,1013.74,60.86,4.24,1130.8,12.58,pre_monsoon
FC_0000719,2023-08-17,NW,Northwest India,29.98,71.78,4,0.0,28.98,1006.46,77.05,10.89,1938.9,14.52,active_break_monsoon
FC_0000720,2024-03-14,NE,East & Northeast India,22.9,93.23,6,1.55,24.48,1009.49,51.62,1.53,787.7,12.53,fair_weather
FC_0000721,2024-05-09,WG,Western Ghats & West Coast,16.62,73.74,1,0.0,32.19,1016.81,71.55,5.62,563.9,5.39,pre_monsoon
FC_0000722,2023-07-18,EC,Bay of Bengal & East Coast,19.68,87.69,2,21.8,31.8,994.69,78.83,23.28,3616.4,5.86,monsoon_depression
FC_0000723,2022-04-06,EC,Bay of Bengal & East Coast,21.13,81.45,8,0.0,31.42,1001.99,84.98,7.04,454.0,12.64,pre_monsoon
FC_0000724,2023-01-02,CI,Central India,20.43,82.6,3,0.0,30.81,1016.09,55.71,5.08,490.6,5.9,fair_weather
FC_0000725,2023-01-22,NE,East & Northeast India,22.69,85.04,1,14.09,30.06,1009.19,47.98,5.25,1224.7,4.94,fair_weather
FC_0000726,2023-07-14,NW,Northwest India,35.32,71.26,2,1.38,23.4,1007.76,41.89,7.04,1197.7,5.72,normal_monsoon
FC_0000727,2023-06-28,NW,Northwest India,29.39,72.46,3,0.0,33.45,1007.87,67.49,8.05,2734.1,14.81,active_break_monsoon
FC_0000728,2024-06-30,NW,Northwest India,35.03,71.38,2,1.93,32.34,1013.06,70.75,5.74,1560.7,4.56,normal_monsoon
FC_0000729,2022-01-25,SP,Southern Peninsula,15.14,78.39,4,9.81,26.62,1013.1,45.12,5.42,744.6,7.75,fair_weather
FC_0000730,2023-06-02,WG,Western Ghats & West Coast,14.33,73.97,4,0.0,27.23,1019.68,79.82,3.57,323.1,8.19,normal_monsoon
FC_0000731,2021-09-13,NE,East & Northeast India,23.07,92.49,10,0.0,24.14,1003.99,68.09,4.35,1024.4,16.23,normal_monsoon
FC_0000732,2022-12-10,NW,Northwest India,29.81,77.11,2,2.92,27.99,1015.52,74.51,5.47,1229.7,8.28,post_monsoon
FC_0000733,2022-03-26,WG,Western Ghats & West Coast,13.9,74.8,1,0.0,25.09,1004.93,49.11,4.26,951.1,3.28,fair_weather
FC_0000734,2021-01-10,EC,Bay of Bengal & East Coast,15.58,87.1,3,10.88,27.56,1006.6,38.88,4.54,852.6,6.02,fair_weather
FC_0000735,2023-04-04,CI,Central India,21.4,76.69,4,4.52,27.1,1019.66,71.77,4.62,988.2,6.84,pre_monsoon
FC_0000736,2023-03-09,NE,East & Northeast India,28.33,92.16,6,0.0,28.9,1018.07,82.88,2.06,1840.2,9.61,fair_weather
FC_0000737,2024-06-19,NE,East & Northeast India,26.03,92.33,5,18.72,19.77,1016.27,68.23,2.95,131.3,8.46,normal_monsoon
FC_0000738,2024-06-28,SP,Southern Peninsula,13.75,76.72,2,0.0,25.29,1007.36,71.41,6.19,1343.9,4.63,normal_monsoon
FC_0000739,2023-05-27,EC,Bay of Bengal & East Coast,11.37,87.3,4,0.0,28.16,1007.85,72.4,2.65,999.8,18.42,pre_monsoon
FC_0000740,2023-10-26,NE,East & Northeast India,22.1,93.66,6,22.59,33.38,1013.32,67.2,1.74,1247.4,10.73,post_monsoon
FC_0000741,2024-02-17,SP,Southern Peninsula,8.66,77.06,4,34.66,22.42,1010.26,66.99,6.45,983.1,25.36,fair_weather
FC_0000742,2023-10-13,SP,Southern Peninsula,8.5,77.87,7,0.0,25.53,1011.83,53.72,0.5,518.6,12.79,post_monsoon
FC_0000743,2022-01-09,SP,Southern Peninsula,13.23,75.94,6,0.0,30.77,1013.09,63.2,14.28,491.4,9.51,fair_weather
FC_0000744,2023-12-25,NE,East & Northeast India,24.16,96.16,6,0.0,32.35,1008.5,51.96,5.37,1181.1,9.28,post_monsoon
FC_0000745,2021-05-26,NE,East & Northeast India,24.76,94.63,10,61.78,28.05,1009.24,78.85,0.5,701.4,14.84,pre_monsoon
FC_0000746,2021-08-12,NE,East & Northeast India,28.88,96.69,2,7.75,27.5,1015.5,77.56,4.26,1132.4,4.76,normal_monsoon
FC_0000747,2024-06-16,WG,Western Ghats & West Coast,18.78,73.93,7,8.31,24.03,1007.14,36.7,4.46,2047.6,10.5,normal_monsoon
FC_0000748,2021-06-26,SP,Southern Peninsula,15.7,79.47,9,122.28,59.8,1006.94,76.69,0.5,505.9,26.25,normal_monsoon
FC_0000749,2023-05-03,WG,Western Ghats & West Coast,18.05,72.57,6,38.53,32.23,1008.55,43.77,2.77,249.0,10.22,pre_monsoon
FC_0000750,2024-07-29,CI,Central India,25.63,81.78,8,0.0,30.66,1010.43,88.13,2.57,2315.6,22.05,normal_monsoon
FC_0000751,2021-03-04,NE,East & Northeast India,27.53,85.98,6,0.0,16.83,1012.83,76.27,3.58,50.0,24.52,fair_weather
FC_0000752,2024-05-25,EC,Bay of Bengal & East Coast,13.56,88.66,6,76.33,46.18,1012.99,64.04,8.92,1277.5,35.81,pre_monsoon
FC_0000753,2023-04-07,NW,Northwest India,30.51,71.98,4,0.0,38.7,1003.77,16.24,9.68,2781.0,23.46,heat_wave
FC_0000754,2023-03-06,CI,Central India,24.72,74.87,6,13.73,26.97,1007.05,44.8,8.46,1914.2,9.54,fair_weather
FC_0000755,2022-11-20,NW,Northwest India,29.42,71.76,10,16.76,19.11,1010.83,47.19,0.5,1126.7,18.79,post_monsoon
FC_0000756,2021-04-15,NW,Northwest India,28.55,71.08,4,79.28,27.54,1009.9,44.32,9.21,472.3,22.2,pre_monsoon
FC_0000757,2024-01-28,NE,East & Northeast India,22.79,87.07,10,0.0,23.37,1025.98,28.48,0.5,839.1,18.02,fair_weather
FC_0000758,2022-05-26,EC,Bay of Bengal & East Coast,18.04,88.27,6,95.77,25.86,988.7,60.85,25.52,2474.6,27.91,cyclone
FC_0000759,2022-01-20,NW,Northwest India,30.62,70.98,1,56.78,11.99,1010.2,80.19,15.96,50.0,7.5,western_disturbance
FC_0000760,2022-02-09,SP,Southern Peninsula,9.27,79.57,7,0.0,15.32,1012.88,69.81,5.28,1496.6,34.42,fair_weather
FC_0000761,2023-04-03,NW,Northwest India,36.63,71.49,2,18.98,32.03,1006.99,61.22,8.62,500.7,6.79,pre_monsoon
FC_0000762,2022-06-02,CI,Central India,20.33,80.01,6,21.09,27.93,1003.84,39.3,8.71,1666.0,9.24,normal_monsoon
FC_0000763,2022-04-21,EC,Bay of Bengal & East Coast,19.53,84.1,9,5.28,33.71,1009.68,60.59,5.05,50.0,13.43,pre_monsoon
FC_0000764,2022-12-10,EC,Bay of Bengal & East Coast,17.93,86.45,10,0.0,62.03,1010.95,84.62,5.09,50.0,50.19,post_monsoon
FC_0000765,2023-02-10,NW,Northwest India,36.49,69.65,3,11.39,27.7,1013.34,45.53,4.71,1189.6,7.0,fair_weather
FC_0000766,2024-12-31,EC,Bay of Bengal & East Coast,21.97,83.53,4,11.02,23.84,1005.45,41.6,4.78,1051.3,10.58,post_monsoon
